# Characterisation golden for render, probe, contours and CSV (#570).
# field	case	portable	exact
# Re-record: FIELDGLASS_UPDATE_GOLDEN=1 cargo test -p fieldglass-napi characterisation
# `portable` is asserted on every target; `exact` only on the recorded
# libm (ADR-0009). See src/characterisation.rs for what each column holds.
grib2/complex_regular_latlon.grib2#00	render/source/nearest	ok w=16 h=31 opaque=496	8dc93032dbb6755d
grib2/complex_rowbyrow_regular_latlon.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/complex_rowbyrow_regular_latlon.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
grib2/complex_rowbyrow_regular_latlon.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=267840	c197fff5549f169d
grib2/complex_rowbyrow_regular_latlon.grib2#00	render/source/nearest	ok w=16 h=31 opaque=496	8dc93032dbb6755d
grib2/complex_spd2_mvm1_regular_latlon.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/complex_spd2_mvm1_regular_latlon.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
grib2/complex_spd2_mvm1_regular_latlon.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=242688	29efa87b2e8f2a25
grib2/complex_spd2_mvm1_regular_latlon.grib2#00	render/source/nearest	ok w=16 h=31 opaque=450	9e0616b3d85a7957
grib2/complex_spd2_ng0_regular_latlon.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/complex_spd2_ng0_regular_latlon.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
grib2/complex_spd2_ng0_regular_latlon.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=267840	99329ac95f848622
grib2/complex_spd2_ng0_regular_latlon.grib2#00	render/source/nearest	ok w=16 h=31 opaque=496	fdabb4028c6849d8
grib2/complex_spd2_regular_latlon.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/complex_spd2_regular_latlon.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
grib2/complex_spd2_regular_latlon.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=267840	c197fff5549f169d
grib2/complex_spd2_regular_latlon.grib2#00	render/source/nearest	ok w=16 h=31 opaque=496	8dc93032dbb6755d
grib2/ecmwf_ccsds_latlon.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/ecmwf_ccsds_latlon.grib2#00	meta	family=latlon ni=1440 nj=721 reprojectable=true	2e5d20c7adadde83
grib2/ecmwf_ccsds_latlon.grib2#00	render/equirectangular/nearest	ok w=1440 h=721 opaque=1038240	3192496ead9ed9e5
grib2/ecmwf_ccsds_latlon.grib2#00	render/source/nearest	ok w=1440 h=721 opaque=1038240	44febd1c998fcb7d
grib2/eta_lambert_msg0.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/eta_lambert_msg0.grib2#00	contours/equirectangular/auto	ok runs=1417 points=2834	0b7b086f6e34b106
grib2/eta_lambert_msg0.grib2#00	contours/mollweide/auto	ok runs=1417 points=2834	3f34184074a2fb00
grib2/eta_lambert_msg0.grib2#00	contours/source/auto	ok runs=1385 points=2770	634bb2a1badbe57a
grib2/eta_lambert_msg0.grib2#00	csv/long	ok rows=6046	03a57efe5f557576
grib2/eta_lambert_msg0.grib2#00	csv/matrix	ok rows=65	077c6a3fbaac0fa4
grib2/eta_lambert_msg0.grib2#00	meta	family=lambert ni=93 nj=65 reprojectable=true	a9ed23d5a5394a9e
grib2/eta_lambert_msg0.grib2#00	probe/equirectangular/0,0	hit cell=- geo=yes value=no	8889cb26e16a3568
grib2/eta_lambert_msg0.grib2#00	probe/equirectangular/359,180	hit cell=46,36 geo=yes value=yes	3148eda1c314a2b5
grib2/eta_lambert_msg0.grib2#00	probe/equirectangular/7,3	hit cell=- geo=yes value=no	565f125117e35012
grib2/eta_lambert_msg0.grib2#00	probe/equirectangular/719,719	miss	c4e0642f982dc6de
grib2/eta_lambert_msg0.grib2#00	probe/orthographic/0,0	miss	c4e0642f982dc6de
grib2/eta_lambert_msg0.grib2#00	probe/orthographic/359,180	hit cell=- geo=yes value=no	542c39f9eaccd6ca
grib2/eta_lambert_msg0.grib2#00	probe/orthographic/7,3	miss	c4e0642f982dc6de
grib2/eta_lambert_msg0.grib2#00	probe/orthographic/719,719	miss	c4e0642f982dc6de
grib2/eta_lambert_msg0.grib2#00	probe/source/0,0	hit cell=0,64 geo=yes value=yes	2a5159eaf468c9eb
grib2/eta_lambert_msg0.grib2#00	probe/source/359,180	miss	c4e0642f982dc6de
